ID,Nombre,Dirección,Teléfono,Sitio Web,Ciudad
ChIJ2WdZ7OK16IgRxcN079vtxHk,Valley View,"26001 NW 122nd St, Alachua, FL 32615, United States",(386) 365-9966,http://www.valleyview.com/,Newberry
ChIJ_82OyYCs6IgR1BQzkX0TNP8,Belle Oaks Barn,"11800 SW 157th Ln, Brooker, FL 32622, United States",(352) 538-3905,http://www.belleoaksbarn.com/,Newberry
ChIJi_vzq2uj6IgRTZ_kgHleafE,Baughman Center,"982 Museum Rd, Gainesville, FL 32603, United States",(352) 294-0049,https://performingarts.ufl.edu/venues/baughman-center/,Newberry
ChIJHTZyvoP7wogRv6TuZkhrHw0,Wedding Garden,"Seminole, FL 33778, United States",,,Newberry
ChIJHzU43BvB6IgRJ2o5TLoWKzY,Newberry Municipal Building,"25420 W Newberry Rd, Newberry, FL 32669, United States",(352) 472-2161,http://www.ci.newberry.fl.us/,Newberry
ChIJkf5lFakC54gRpWTb1PwkHz0,Harmony Gardens,"5528 Aragon Ave, De Leon Springs, FL 32130, United States",(386) 589-1862,http://www.harmonygardens.org/,High Springs
ChIJISeTZTuewogRHc2VAndSoS0,Nature Coast Botanical Garden & Nursery,"1489 Parker Ave, Spring Hill, FL 34606, United States",,http://naturecoastgardens.com/,High Springs
ChIJeSPyiSG96IgR2jOXrLAuHO4,Kanapaha Botanical Gardens,"4700 SW 58th Dr, Gainesville, FL 32608, United States",(352) 372-4981,http://www.kanapaha.org/,High Springs
ChIJezXdDzL6wogRvqox_SAS_vg,Florida Botanical Gardens,"12520 Ulmerton Rd, Largo, FL 33774, United States",(727) 753-7840,https://flbgfoundation.org/visit,High Springs
ChIJT23okT9Aw4gR8qDRB5BlVic,Marie Selby Botanical Gardens Event Venues,"1534 Mound St, Sarasota, FL 34236, United States",(941) 787-3532,https://www.michaelsoneastcatering.com/venues/selby-botanical-gardens,High Springs
ChIJX0UJnszx3ogRKqv856yKO_s,Heathcote Botanical Gardens,"210 Savannah Rd, Fort Pierce, FL 34982, United States",(772) 464-4672,http://www.heathcotebotanicalgardens.org/,High Springs
ChIJxbLFLwct3YgR8mm9BYUEpXg,The Secret Garden,"10401 Paradise Spring Ct, Lithia, FL 33547, United States",(813) 438-2123,https://www.paradisespringwedding.com/,High Springs
ChIJ4SLznrXE3ogRWySIFRdfIH4,Tropical Wedding Venue,"1905 SW Ranch Trail, Stuart, FL 34997, United States",(772) 283-5565,https://tropicalweddingvenue.com/,High Springs
ChIJ63gGCKXJ6IgRRB8m7mFSPQQ,Great Outdoors Restaurant,"18587 High Springs Main St, High Springs, FL 32643, United States",(386) 454-1288,http://www.gohighsprings.com/,High Springs
ChIJ-Q5hegpw54gR1N58sp-UbH0,Mead Botanical Garden,"1300 S Denning Dr, Winter Park, FL 32789, United States",(407) 622-6323,https://meadgarden.org/,Hawthorne
ChIJxbLFLwct3YgR8mm9BYUEpXg,The Secret Garden,"10401 Paradise Spring Ct, Lithia, FL 33547, United States",(813) 438-2123,https://www.paradisespringwedding.com/,Hawthorne
ChIJuyCMUy3G2YgRyrGn93iiGoM,Pinecrest Gardens,"11000 Red Rd, Pinecrest, FL 33156, United States",(305) 669-6990,http://www.pinecrestgardens.org/,Hawthorne
ChIJHTZyvoP7wogRv6TuZkhrHw0,Wedding Garden,"Seminole, FL 33778, United States",,,Hawthorne
ChIJu_e4BnTI2YgREAOg3GxMK8g,Fairchild Tropical Botanic Garden,"Old Cutler Rd, Coral Gables, FL 33156, United States",(305) 667-1651,https://fairchildgarden.org/,Hawthorne
ChIJV5IKfmXhwogRV3X8VCd713A,Sunken Gardens,"1825 4th St N, St. Petersburg, FL 33704, United States",(727) 551-3102,https://sunkengardens.org/,Hawthorne
ChIJezXdDzL6wogRvqox_SAS_vg,Florida Botanical Gardens,"12520 Ulmerton Rd, Largo, FL 33774, United States",(727) 753-7840,https://flbgfoundation.org/visit,Hawthorne
ChIJoRWboId754gRIxWVQEIeJB8,Azalea Lodge at Mead Botanical Garden,"1300 S Denning Dr, Winter Park, FL 32789, United States",(407) 650-9558,https://eventsbydubsdread.com/azalea-lodge-at-mead-botanical-garden-home/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-azalea-link,Hawthorne
ChIJkf5lFakC54gRpWTb1PwkHz0,Harmony Gardens,"5528 Aragon Ave, De Leon Springs, FL 32130, United States",(386) 589-1862,http://www.harmonygardens.org/,Hawthorne
ChIJI1P9AXOn3IgR2m-mB7ytfhU,Peace River Botanical & Sculpture Gardens,"5827 Riverside Dr, Punta Gorda, FL 33982, United States",(941) 621-8299,http://www.peacerivergardens.org/,Hawthorne
ChIJPXOcq4Wn2YgRXefy8IV2Fhk,Living Sculpture Sanctuary,"2800 S Flamingo Rd, Davie, FL 33330, United States",(954) 952-2500,http://www.livingsculpturesanctuary.com/,Hawthorne
ChIJi6fchd6T54gRYuR4CVuq2wk,The Pinery Forest & Garden,"10042 E Dewey Robbins Rd, Howey-In-The-Hills, FL 34737, United States",(305) 926-7514,http://thepineryevents.com/,Hawthorne
ChIJkSo8s4DLwogR_WCO23t-7zA,Hardeman's Secret Garden,"3505 N, Gallagher Rd, Dover, FL 33527, United States",(813) 675-7100,http://www.hardemanssecretgarden.com/,Hawthorne
ChIJgXA745PEwogRnvTbeDOV-dI,USF Botanical Gardens,"12210 USF Pine Drive, Tampa, FL 33612, United States",,https://www.usf.edu/arts-sciences/ecore/where-we-are/botanical-gardens/,Hawthorne
ChIJyQ8DCq7d3ogRFi_espBn_ZI,Colab Farms,"53 SW Linden St, Stuart, FL 34997, United States",,http://colabgardens.com/,Hawthorne
ChIJoy2no2DD2YgR1_rWUPLGt0M,The Gardens of Weber Manor,"21745 SW 157th Ave, Miami, FL 33170, United States",(305) 340-9466,http://thegardenswm.com/,Hawthorne
ChIJV_1rv4O02YgRwYPLnjrwnqE,Miami Beach Botanical Garden,"2000 Convention Ctr Dr, Miami Beach, FL 33139, United States",(305) 673-7256,http://mbgarden.org/,Hawthorne
ChIJQ0RqnaB654gRj60AOwq4xA8,Mead Garden Amphitheater,"1300 S Denning Dr, Winter Park, FL 32789, United States",(407) 622-6323,https://www.meadgarden.org/visit/facilities/the-amphitheater/,Hawthorne
ChIJD6gtqUXDwogRe0QKZOZZ1M0,Tampa Garden Club,"2629 Bayshore Blvd, Tampa, FL 33629, United States",(813) 251-5059,https://www.tampagardenclub.com/,Hawthorne
ChIJCVrHZTPd2YgRSn1FX5dhBmo,Secret Gardens Miami,"14450 SW 248th St, Homestead, FL 33032, United States",(305) 507-7405,https://www.secretgardensmiami.com/,Hawthorne
ChIJfRBfiGsl74gRmQ-SRzXgVYU,Hearthstone Botanical Gardens,"3300 134th Pl, Wellborn, FL 32094, United States",(386) 438-3102,https://www.hearthstonebotanicalgardens.org/,Macclenny
ChIJ0bnL46X05YgRLOLx5-ZaUYY,Heritage Park Village,"102 S Lowder St, Macclenny, FL 32063, United States",(904) 259-7275,,Macclenny
ChIJtQN6MgOS6IgRe6LWCjnQNMw,Cedar Lakes Woods and Gardens,"4990 NE 180th Ave, Williston, FL 32696, United States",(352) 529-0055,https://www.cedarlakeswoodsandgarden.com/,Macclenny
ChIJxRS8NTv15YgRDANXnkafkw4,Trestle Oaks,"6284 Charlie Rowe Dr, Macclenny, FL 32063, United States",(904) 482-9063,http://www.trestleoaks.com/,Macclenny
ChIJlV1YTvzo3ogR7tNB272ZeB0,Port St. Lucie Botanical Gardens,"2410 SE Westmoreland Blvd, Port St. Lucie, FL 34952, United States",(772) 337-1959,http://www.pslbg.org/,Glen St. Mary
ChIJt8bn23CC54gRqPAU84mD3mk,Nehrling Gardens,"2267 Hempel Ave, Gotha, FL 34734, United States",(407) 445-9977,https://www.nehrlinggardens.org/,Glen St. Mary
ChIJPx8WNN5xk4gR-gkyKLP9D-E,Rosie Creek Farms,"11200 Veal Rd, Panama City, FL 32404, United States",(850) 819-5626,http://www.rosiecreekfarms.com/,Panama City
ChIJKcgrdhOBk4gRpkex0z-Op5s,The Sapp House,"224 E 3rd Ct, Panama City, FL 32401, United States",(850) 785-4687,https://www.sapphouse.com/,Panama City
ChIJlcmxZryGk4gRW9fiGV80gE0,Oaks by the Bay Park,"2715 W 10th St, Panama City, FL 32401, United States",(850) 872-3199,https://www.pcgov.org/190/Leisure-Services,Panama City
ChIJ1cBIj0uPk4gRjnNNOeEDd6U,Panama City Beach Event Center at Edgewater Beach & Golf Resort,"520 Richard Jackson Blvd, Panama City Beach, FL 32407, United States",(850) 233-7579,http://rcweddings.events/,Panama City
ChIJqQrEVhSBk4gRSqgato3OS4c,McKenzie Park,"at, Oak Ave & Park St, 218 Harrison Ave, Panama City, FL 32401, United States",(850) 872-3095,https://www.pcgov.org/190/Leisure-Services-Department,Panama City
ChIJN0sXf6CHk4gRHI0y6CeWjsE,Captain Anderson's Event Center,"5550 N Lagoon Dr #2, Panama City Beach, FL 32408, United States",(850) 691-5653,http://captainandersonseventcenter.com/,Panama City
ChIJ8QBCQtrlk4gR0fZsTrHeBfw,Eden Gardens State Park,"181 Eden Gardens Road, Santa Rosa Beach, FL 32459, United States",(850) 267-8320,https://www.floridastateparks.org/parks-and-trails/eden-gardens-state-park,Panama City
ChIJO82XwLSHk4gREot8bwSy8Q8,St. Andrews State Park,"4607 State Park Ln, Panama City, FL 32408, United States",(850) 708-6100,https://www.floridastateparks.org/park/St-Andrews,Panama City
ChIJqwV-ueDppY8RAEHJ8lE35Hk,Finca Dracula,"subiendo a los Quetzales, Calle Principal, Cerro Punta, Provincia de Chiriquí, Panama",771-2070,https://fincadracula.com/,Panama City
ChIJeSPyiSG96IgR2jOXrLAuHO4,Kanapaha Botanical Gardens,"4700 SW 58th Dr, Gainesville, FL 32608, United States",(352) 372-4981,http://www.kanapaha.org/,Panama City
ChIJlV1YTvzo3ogR7tNB272ZeB0,Port St. Lucie Botanical Gardens,"2410 SE Westmoreland Blvd, Port St. Lucie, FL 34952, United States",(772) 337-1959,http://www.pslbg.org/,Panama City
ChIJezXdDzL6wogRvqox_SAS_vg,Florida Botanical Gardens,"12520 Ulmerton Rd, Largo, FL 33774, United States",(727) 753-7840,https://flbgfoundation.org/visit,Panama City
ChIJu97Q8v7xk4gRM7tEoQ_fZhw,Carillon Weddings at Carillon Beach,"109 Village Way, Panama City Beach, FL 32413, United States",(850) 231-0007,http://www.carillonweddings.com/,Panama City
ChIJX0UJnszx3ogRKqv856yKO_s,Heathcote Botanical Gardens,"210 Savannah Rd, Fort Pierce, FL 34982, United States",(772) 464-4672,http://www.heathcotebotanicalgardens.org/,Panama City
ChIJu_e4BnTI2YgREAOg3GxMK8g,Fairchild Tropical Botanic Garden,"Old Cutler Rd, Coral Gables, FL 33156, United States",(305) 667-1651,https://fairchildgarden.org/,Panama City
ChIJ82NJ5eeCk4gR0Oviszc-LUU,Panama City Beach Weddings,"1201 Rhode Island Ave, Lynn Haven, FL 32444, United States",(850) 819-6333,http://panamacitybeachweddings.net/,Panama City
ChIJV_1rv4O02YgRwYPLnjrwnqE,Miami Beach Botanical Garden,"2000 Convention Ctr Dr, Miami Beach, FL 33139, United States",(305) 673-7256,http://mbgarden.org/,Panama City
ChIJxSCHkEeGk4gRviHePKYhuns,Capt. Anderson's Marina,"5550 N Lagoon Dr, Panama City, FL 32408, United States",(850) 234-3435,http://www.captandersonsmarina.com/,Panama City
ChIJr5T8BBIdpo8R_u-RVvioCX8,Casa Botanica Panama,"Botanical Gardens, Bocas del Toro, Panama",,https://www.casabotanicapanama.com/,Panama City
ChIJHTZyvoP7wogRv6TuZkhrHw0,Wedding Garden,"Seminole, FL 33778, United States",,,Panama City
ChIJSZKRQspYq48ReWkzuXQEaMk,Parque Municipal Summit,"Av Omar Torrijos Herrera, Summit, Provincia de Panamá, Panama",506-9840,https://www.instagram.com/parquesummit/,Panama City
ChIJV2VDltqIk4gReW-b39DUpYs,Boardwalk Beach Hotel & Convention Center,"9600 S Thomas Dr, Panama City Beach, FL 32408, United States",(850) 234-3484,https://boardwalkbeachhotel.com/,Panama City
ChIJl85xbTiGk4gR7HxuXJMBQ2o,Capt. Anderson's Restaurant & Waterfront Market,"5551 N Lagoon Dr, Panama City, FL 32408, United States",(850) 234-2225,http://www.captandersons.com/,Panama City
ChIJ5_IYTim0lIgRMTdmcqc07tA,The Lodge at Rivercrest,"501 Bay City Rd, Apalachicola, FL 32320, United States",(850) 496-6236,http://thelodgeatrivercrest.com/,Panama City
ChIJ5WvKhL7BwogRx2aPaV-bn_k,Del Favero Oasis,"6605 Gant Rd, Tampa, FL 33625, United States",(813) 802-8398,https://www.delfaverooasis.com/,Panama City
ChIJiQv_9A1_k4gRpw9hilHtBsI,Edgewater Beach & Golf Resort,"11212 Front Beach Rd, Panama City Beach, FL 32407, United States",(888) 539-4029,https://rapidhotels.com/Edgewater-Beach-panama,Panama City
ChIJPx8WNN5xk4gR-gkyKLP9D-E,Rosie Creek Farms,"11200 Veal Rd, Panama City, FL 32404, United States",(850) 819-5626,http://www.rosiecreekfarms.com/,Lynn Haven
ChIJ4SLznrXE3ogRWySIFRdfIH4,Tropical Wedding Venue,"1905 SW Ranch Trail, Stuart, FL 34997, United States",(772) 283-5565,https://tropicalweddingvenue.com/,Lynn Haven
ChIJI1P9AXOn3IgR2m-mB7ytfhU,Peace River Botanical & Sculpture Gardens,"5827 Riverside Dr, Punta Gorda, FL 33982, United States",(941) 621-8299,http://www.peacerivergardens.org/,Lynn Haven
ChIJ1xy_gO2Dk4gRie35FJUgYqY,City of Lynn Haven - Garden Club building,"307 Ohio Ave, Lynn Haven, FL 32444, United States",(850) 265-2121,http://cityoflynnhaven.com/,Lynn Haven
ChIJtQN6MgOS6IgRe6LWCjnQNMw,Cedar Lakes Woods and Gardens,"4990 NE 180th Ave, Williston, FL 32696, United States",(352) 529-0055,https://www.cedarlakeswoodsandgarden.com/,Lynn Haven
ChIJEwlzdNyDk4gRYO847htoTOw,Summer Garden Flower Farm,"321 Floyd Dr, Lynn Haven, FL 32444, United States",(931) 538-0971,,Lynn Haven
ChIJPx8WNN5xk4gR-gkyKLP9D-E,Rosie Creek Farms,"11200 Veal Rd, Panama City, FL 32404, United States",(850) 819-5626,http://www.rosiecreekfarms.com/,Callaway
ChIJu_e4BnTI2YgREAOg3GxMK8g,Fairchild Tropical Botanic Garden,"Old Cutler Rd, Coral Gables, FL 33156, United States",(305) 667-1651,https://fairchildgarden.org/,Callaway
ChIJ8QBCQtrlk4gR0fZsTrHeBfw,Eden Gardens State Park,"181 Eden Gardens Road, Santa Rosa Beach, FL 32459, United States",(850) 267-8320,https://www.floridastateparks.org/parks-and-trails/eden-gardens-state-park,Callaway
ChIJZ3Q7rkWBk4gRTiGwheS1Ems,Panama City Garden Club,"810 Garden Club Dr, Panama City, FL 32401, United States",(850) 763-9563,,Callaway
ChIJlV1YTvzo3ogR7tNB272ZeB0,Port St. Lucie Botanical Gardens,"2410 SE Westmoreland Blvd, Port St. Lucie, FL 34952, United States",(772) 337-1959,http://www.pslbg.org/,Callaway
ChIJPTvxtmpAw4gReToYD5mTNwE,Marie Selby Botanical Gardens Downtown Sarasota,"1534 Mound St, Sarasota, FL 34236, United States",(941) 366-5731,https://www.selby.org/,Callaway
ChIJGb06M8J-k4gRFyWblBTe9Yk,Callaway Recreational Complex,"500 Callaway Pkwy, Callaway, FL 32404, United States",(850) 874-0031,http://www.cityofcallaway.com/index.aspx?NID=134,Callaway
ChIJrRCdX5en2YgRJzCRjgTWb-A,Flamingo Gardens,"3750 S Flamingo Rd, Davie, FL 33330, United States",(954) 473-2955,http://www.flamingogardens.org/,Callaway
ChIJHTZyvoP7wogRv6TuZkhrHw0,Wedding Garden,"Seminole, FL 33778, United States",,,Callaway
ChIJeSPyiSG96IgR2jOXrLAuHO4,Kanapaha Botanical Gardens,"4700 SW 58th Dr, Gainesville, FL 32608, United States",(352) 372-4981,http://www.kanapaha.org/,Callaway
ChIJ4SLznrXE3ogRWySIFRdfIH4,Tropical Wedding Venue,"1905 SW Ranch Trail, Stuart, FL 34997, United States",(772) 283-5565,https://tropicalweddingvenue.com/,Callaway
ChIJT23okT9Aw4gR8qDRB5BlVic,Marie Selby Botanical Gardens Event Venues,"1534 Mound St, Sarasota, FL 34236, United States",(941) 787-3532,https://www.michaelsoneastcatering.com/venues/selby-botanical-gardens,Callaway
ChIJoRWboId754gRIxWVQEIeJB8,Azalea Lodge at Mead Botanical Garden,"1300 S Denning Dr, Winter Park, FL 32789, United States",(407) 650-9558,https://eventsbydubsdread.com/azalea-lodge-at-mead-botanical-garden-home/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-azalea-link,Callaway
ChIJhXpOy8N-k4gRz-cAFJ7Y3U4,Callaway Arts & Conference Center,"500 Callaway Pkwy, Callaway, FL 32404, United States",(850) 874-0035,http://www.cityofcallaway.com/,Callaway
ChIJezXdDzL6wogRvqox_SAS_vg,Florida Botanical Gardens,"12520 Ulmerton Rd, Largo, FL 33774, United States",(727) 753-7840,https://flbgfoundation.org/visit,Callaway
ChIJX0UJnszx3ogRKqv856yKO_s,Heathcote Botanical Gardens,"210 Savannah Rd, Fort Pierce, FL 34982, United States",(772) 464-4672,http://www.heathcotebotanicalgardens.org/,Callaway
ChIJu97Q8v7xk4gRM7tEoQ_fZhw,Carillon Weddings at Carillon Beach,"109 Village Way, Panama City Beach, FL 32413, United States",(850) 231-0007,http://www.carillonweddings.com/,Callaway
ChIJ-Q5hegpw54gR1N58sp-UbH0,Mead Botanical Garden,"1300 S Denning Dr, Winter Park, FL 32789, United States",(407) 622-6323,https://meadgarden.org/,Callaway
ChIJa-M19F3BkIgRJuCyhGKA3Io,The Sanctuary Event Venue Pensacola,"716 N 9th Ave, Pensacola, FL 32501, United States",(850) 761-1905,http://thesanctuary1905.com/,Callaway
ChIJQ0RqnaB654gRj60AOwq4xA8,Mead Garden Amphitheater,"1300 S Denning Dr, Winter Park, FL 32789, United States",(407) 622-6323,https://www.meadgarden.org/visit/facilities/the-amphitheater/,Callaway
ChIJNwQxUnFDw4gRlEruVgcCmu0,Historic Spanish Point,"401 N Tamiami Trail, Osprey, FL 34229, United States",(941) 366-5731,https://www.selby.org/,Callaway
ChIJ5_IYTim0lIgRMTdmcqc07tA,The Lodge at Rivercrest,"501 Bay City Rd, Apalachicola, FL 32320, United States",(850) 496-6236,http://thelodgeatrivercrest.com/,Callaway
ChIJO82XwLSHk4gREot8bwSy8Q8,St. Andrews State Park,"4607 State Park Ln, Panama City, FL 32408, United States",(850) 708-6100,https://www.floridastateparks.org/park/St-Andrews,Callaway
ChIJU6Dc-BV_k4gRYaGH56PTUmM,Callaway Water Department,"6601 E FL-22, Callaway, FL 32404, United States",(850) 871-6000,http://www.cityofcallaway.com/,Callaway
ChIJISeTZTuewogRHc2VAndSoS0,Nature Coast Botanical Garden & Nursery,"1489 Parker Ave, Spring Hill, FL 34606, United States",,http://naturecoastgardens.com/,Springfield
ChIJuyCMUy3G2YgRyrGn93iiGoM,Pinecrest Gardens,"11000 Red Rd, Pinecrest, FL 33156, United States",(305) 669-6990,http://www.pinecrestgardens.org/,Springfield
ChIJtQN6MgOS6IgRe6LWCjnQNMw,Cedar Lakes Woods and Gardens,"4990 NE 180th Ave, Williston, FL 32696, United States",(352) 529-0055,https://www.cedarlakeswoodsandgarden.com/,Starke
ChIJHTZyvoP7wogRv6TuZkhrHw0,Wedding Garden,"Seminole, FL 33778, United States",,,Starke
ChIJeSPyiSG96IgR2jOXrLAuHO4,Kanapaha Botanical Gardens,"4700 SW 58th Dr, Gainesville, FL 32608, United States",(352) 372-4981,http://www.kanapaha.org/,Starke
ChIJV5IKfmXhwogRV3X8VCd713A,Sunken Gardens,"1825 4th St N, St. Petersburg, FL 33704, United States",(727) 551-3102,https://sunkengardens.org/,Starke
ChIJT23okT9Aw4gR8qDRB5BlVic,Marie Selby Botanical Gardens Event Venues,"1534 Mound St, Sarasota, FL 34236, United States",(941) 787-3532,https://www.michaelsoneastcatering.com/venues/selby-botanical-gardens,Starke
ChIJrRCdX5en2YgRJzCRjgTWb-A,Flamingo Gardens,"3750 S Flamingo Rd, Davie, FL 33330, United States",(954) 473-2955,http://www.flamingogardens.org/,Hampton
ChIJNwQxUnFDw4gRlEruVgcCmu0,Historic Spanish Point,"401 N Tamiami Trail, Osprey, FL 34229, United States",(941) 366-5731,https://www.selby.org/,Hampton
ChIJezXdDzL6wogRvqox_SAS_vg,Florida Botanical Gardens,"12520 Ulmerton Rd, Largo, FL 33774, United States",(727) 753-7840,https://flbgfoundation.org/visit,Lawtey
ChIJ4SLznrXE3ogRWySIFRdfIH4,Tropical Wedding Venue,"1905 SW Ranch Trail, Stuart, FL 34997, United States",(772) 283-5565,https://tropicalweddingvenue.com/,Lawtey
ChIJlV1YTvzo3ogR7tNB272ZeB0,Port St. Lucie Botanical Gardens,"2410 SE Westmoreland Blvd, Port St. Lucie, FL 34952, United States",(772) 337-1959,http://www.pslbg.org/,Lawtey
ChIJr3K0R8MT3ogR8sIQJFKDJgE,FIT Botanical Gardens,"Frueauff Bldg, 2900 S Babcock St, Melbourne, FL 32901, United States",(321) 674-8000,https://www.fit.edu/garden/,Lawtey
ChIJHTZyvoP7wogRv6TuZkhrHw0,Wedding Garden,"Seminole, FL 33778, United States",,,Lawtey
ChIJT23okT9Aw4gR8qDRB5BlVic,Marie Selby Botanical Gardens Event Venues,"1534 Mound St, Sarasota, FL 34236, United States",(941) 787-3532,https://www.michaelsoneastcatering.com/venues/selby-botanical-gardens,Lawtey
